Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
mfi,com.ngd.mfi.service,RefundService,initialize,Long Statement,The length of the statement "byte[] rawSignatureBytes=crypto.sign(this.crypto.getPrivate(this.privateKeyPath)`initializationRawData.getBytes("UTF-8"));" is 122.,89
mfi,com.ngd.mfi.service,RefundService,initialize,Long Statement,The length of the statement "String body="{\n" + "\t\"merchantAggregatorId\":\"" + this.maId + "\"`\n"+ "\t\"requestDateTime\":\""+ datetime+ "\"`\n"+ "\t\"random\":\""+ random+ "\"`\n"+ "\t\"signature\":\""+ signature+ "\"\n"+ "}";" is 203.,89
mfi,com.ngd.mfi.service,RefundService,refund,Long Identifier,The length of the identifier decryptedRechargeSensitiveDataMap is 33.,156
mfi,com.ngd.mfi.service,RefundService,refund,Long Statement,The length of the statement "String txnRawDataToBeEncrypted=this.objectMapper.writeValueAsString(this.generateTxnData(datetime`random`initializeResponse.get("challenge").toString()));" is 154.,156
mfi,com.ngd.mfi.service,RefundService,refund,Long Statement,The length of the statement "byte[] rawEncryptedBytes=crypto.encryptWithAes(txnRawDataToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 185.,156
mfi,com.ngd.mfi.service,RefundService,refund,Long Statement,The length of the statement "ResponseEntity<String> refundResponse=this.apiGateway.exchange(refundRequestUrl`HttpMethod.POST`refundRequestEntity`String.class);" is 130.,156
mfi,com.ngd.mfi.service,RefundService,refund,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(completeDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 198.,156
mfi,com.ngd.mfi.service,RefundService,refund,Long Statement,The length of the statement "Map<String`Object> decryptedRechargeSensitiveDataMap=(Map<String`Object>)this.objectMapper.readValue(responseSensitiveData`Object.class);" is 137.,156
mfi,com.ngd.mfi.service,RefundService,refund,Magic Number,The method contains a magic number: 20,156
mfi,com.ngd.mfi.service,RefundService,refund,Magic Number,The method contains a magic number: 300000,156
mfi,com.ngd.mfi.service,RefundService,getBalance,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange(getBalanceRequestUrl`HttpMethod.GET`requestEntity`String.class);" is 121.,230
mfi,com.ngd.mfi.service,RefundService,getBalance,Magic Number,The method contains a magic number: 20,230
mfi,com.ngd.mfi.service,RefundService,getBalance,Magic Number,The method contains a magic number: 300000,230
mfi,com.ngd.mfi.service,RefundService,batchClose,Long Identifier,The length of the identifier batchApproveRequestToBeEncrypted is 32.,326
mfi,com.ngd.mfi.service,RefundService,batchClose,Long Identifier,The length of the identifier batchApproveRequestEncryptedBytes is 33.,326
mfi,com.ngd.mfi.service,RefundService,batchClose,Long Identifier,The length of the identifier batchApproveResponseSensitiveData is 33.,326
mfi,com.ngd.mfi.service,RefundService,batchClose,Long Identifier,The length of the identifier batchApproveDecodedSensitiveData is 32.,326
mfi,com.ngd.mfi.service,RefundService,batchClose,Long Statement,The length of the statement "byte[] batchApproveRequestEncryptedBytes=crypto.encryptWithAes(batchApproveRequestToBeEncrypted`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 210.,326
mfi,com.ngd.mfi.service,RefundService,batchClose,Long Statement,The length of the statement "ResponseEntity<String> batchApproveResponseEntity=this.apiGateway.exchange(url`HttpMethod.POST`batchApproveRequestEntity`String.class);" is 135.,326
mfi,com.ngd.mfi.service,RefundService,batchClose,Long Statement,The length of the statement "Map<String`Object> responseMap=(Map<String`Object>)responseMapper.readValue(batchApproveResponseEntity.getBody()`Object.class);" is 127.,326
mfi,com.ngd.mfi.service,RefundService,batchClose,Long Statement,The length of the statement "byte[] rawResponseDecryptedBytes=crypto.decryptWithAes(batchApproveDecodedSensitiveData`decoder.decode(initializeResponse.get("key").toString())`decoder.decode(initializeResponse.get("iv").toString()));" is 202.,326
mfi,com.ngd.mfi.service,RefundService,batchClose,Long Statement,The length of the statement "BatchApproveResponse batchApproveResponse=(BatchApproveResponse)this.objectMapper.readValue(responseSensitiveData`BatchApproveResponse.class);" is 142.,326
mfi,com.ngd.mfi.service,RefundService,batchStatus,Long Statement,The length of the statement "String orderStatusCheckRequest="https://api.mynagad.com/api/bulk/processing/detailed-status/" + batchID + "?page=0&pageSize=10000000&itemStatus=FAILED";" is 152.,383
mfi,com.ngd.mfi.service,RefundService,batchStatus,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange(orderStatusCheckRequest`HttpMethod.GET`orderStatusEntity`String.class);" is 128.,383
mfi,com.ngd.mfi.service,RefundService,batchStatus,Long Statement,The length of the statement "BathStatusResponse bathStatusResponse=(BathStatusResponse)mapper.readValue(response.getBody().toString()`BathStatusResponse.class);" is 131.,383
mfi,com.ngd.mfi.service,RefundService,batchStatus,Magic Number,The method contains a magic number: 1000.00,383
mfi,com.ngd.mfi.service,ReversalService,process,Long Statement,The length of the statement "ResponseEntity<String> response=this.apiGateway.exchange("https://authtest.mynagad.com:10900/authentication-service-provider-1.0/oauth/token?username=uatdemo18@gmail.com&password=N@gad1234&grant_type=password"`HttpMethod.POST`requestEntity`String.class);" is 254.,17
mfi,com.ngd.mfi.util,CryptoUtility,encrypt,Long Statement,The length of the statement "catch ( NoSuchPaddingException|BadPaddingException|IllegalBlockSizeException|InvalidKeyException|NoSuchAlgorithmException var6) {" is 129.,40
mfi,com.ngd.mfi.util,CryptoUtility,decrypt,Long Statement,The length of the statement "catch ( NoSuchPaddingException|InvalidKeyException|BadPaddingException|IllegalBlockSizeException|NoSuchAlgorithmException var6) {" is 129.,54
mfi,com.ngd.mfi.util,CryptoUtility,decrypt,Magic Number,The method contains a magic number: 2,54
mfi,com.ngd.mfi.util,CryptoUtility,generateRandomNumber,Magic Number,The method contains a magic number: 10,122
mfi,com.ngd.mfi.util,CryptoUtility,decryptWithAes,Magic Number,The method contains a magic number: 2,154
